,Display caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00
117,Salary,6105 - Capitalized Labor,-294050.424542279,-296990.928787702,-282141.382348317,-284962.7961718,-302060.563942108,-326225.409057477,-322963.154966902,-316503.891867564,-294348.619436834,-270800.729881888,-246428.664192518,-231642.944340967,-250174.379888244,-240167.404692714,-254577.448974277,-274943.644892219,-285941.390687908,-300238.460222304,-291231.306415634,-294143.619479791,-285319.310895397,-288172.504004351,-305462.854244612,-329899.882584181,-300208.893151605,-321223.515672217,-343709.161769272,-333397.886916194,-323395.950308708,-307226.152793273,-298009.368209475,-277148.712434811,-291006.148056552,-314286.639901076,-311143.773502065,-301809.460297003,-319918.027914824,-316718.847635675,-310384.470682962,-338319.073044428,-338319.073044428,-321403.119392207,-302118.932228675,-287012.985617241,-289883.115473413,-298579.608937616,-325451.773742001,-309179.185054901
118,Salary,6110 - Bonus,992426.807876195,1002351.07595496,952233.522157209,961755.857378781,1019461.20882151,1101018.10552723,1090007.92447196,1068207.76598252,993433.222363741,913958.564574642,831702.293762924,781800.156137149,844344.168628121,810570.401882996,859204.625995975,927940.996075653,965058.63591868,1013311.56771461,982912.220683175,992741.342890007,962959.102603307,972588.69362934,1030944.0152471,1113419.53646687,1013211.77818485,1084136.60265779,1160026.16484383,1125225.37989852,1091468.61850156,1036895.18757649,1005788.33194919,935383.148712748,982152.306148385,1060724.49064026,1050117.24573385,1018613.72836184,1079730.55206355,1068933.24654291,1047554.58161205,1141834.49395714,1141834.49395714,1084742.76925928,1019658.20310373,968675.292948539,978362.045878025,1007712.90725437,1098407.06890726,1043486.7154619
119,Salary,6115 - Commissions,229973.360944527,232273.094553972,220659.439826274,222866.034224536,236237.996278009,255137.035980249,252585.665620447,247533.952308038,230206.575646475,211790.049594757,192728.945131229,181165.208423355,195658.425097224,187832.088093335,199102.013378935,215030.17444925,223631.381427219,234812.95049858,227768.561983623,230046.247603459,223144.860175356,225376.308777109,238898.887303736,258010.798288034,234789.826442111,251225.114293059,268810.872293573,260746.546124766,252924.149741023,240277.942253972,233069.603986353,216754.731707308,227592.468292673,245799.865756087,243341.867098526,236041.611085571,250204.107750705,247702.066673198,242748.025339734,264595.34762031,264595.34762031,251365.580239294,236283.645424937,224469.46315369,226714.157785227,233515.582518784,254531.984945474,241805.3856982
120,Salary,6116 - Commissions (Contra),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Salary,6117.01 - Shared Services Cost: Salaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Salary,6117.02 - Shared Services Cost: Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Salary,6117.03 - Shared Services Cost: Payroll Taxes & 401K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Salary,6120.01 - Payroll Taxes: Federal,50935.08,51444.4308,48872.20926,49360.9313526,52322.587233756,56508.3942124565,55943.3102703319,54824.4440649253,50986.7329803805,46907.7943419501,42686.0928511746,40124.9272801041,43334.9214625124,41601.5246040119,44097.6160802526,47625.4253666729,49530.4423813398,52006.9645004068,50446.7555653946,50951.2231210485,49422.686427417,49916.9132916912,52911.9280891927,57144.8823363281,52001.8429260586,55641.9719308827,59536.9099660445,57750.8026670631,56018.2785870512,53217.3646576987,51620.8437179677,48007.38465771,50407.7538905955,54440.3742018431,53895.9704598247,52279.0913460299,55415.8368267917,54861.6784585238,53764.4448893533,58603.2449293951,58603.2449293951,55673.0826829254,52332.6977219499,49716.0628358524,50213.2234642109,51719.6201681372,56374.3859832696,53555.6666841061
125,Salary,6120.02 - FICA,172513.67,174238.8067,165526.866365,167182.13502865,177213.063130369,191390.108180799,189476.207098991,185686.682957011,172688.61515002,158873.525938018,144574.908603597,135900.414087381,146772.447214371,140901.549325797,149355.642285344,161304.093668172,167756.257414899,176144.070285644,170859.748177074,172568.345658845,167391.29528908,169065.208241971,179209.120736489,193545.850395408,176126.723859821,188455.594530009,201647.486147109,195598.061562696,189730.119715815,180243.613730024,174836.305318124,162597.763945855,170727.652143148,184385.864314599,182542.005671453,177065.74550131,187689.690231388,185812.793329075,182096.537462493,198485.225834118,198485.225834118,188560.964542412,177247.306669867,168384.941336374,170068.790749737,175170.854472229,190936.23137473,181389.419805994
126,Salary,6120.03 - Payroll Taxes: State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Salary,6120.04 - SUTA,26357.71,26621.2871,25290.222745,25543.12497245,27075.712470797,29241.7694684608,28949.3517737761,28370.3647383006,26384.4392066196,24273.68407009,22089.0525037819,20763.709353555,22424.8061018394,21527.8138577658,22819.4826892318,24645.0413043703,25630.8429565451,26912.3851043724,26105.0135512412,26366.0636867536,25575.081776151,25830.8325939125,27380.6825495473,29571.1371535111,26909.7348096951,28793.4162463737,30808.9553836199,29884.6867221113,28988.1461204479,27538.7388144255,26712.5766499928,24842.6962844933,26084.8310987179,28171.6175866154,27889.9014107492,27053.2043684267,28676.3966305324,28389.632664227,27821.8400109425,30325.8056119273,30325.8056119273,28809.5153313309,27080.9444114511,25726.8971908785,25984.1661627873,26763.6911476709,29172.4233509613,27713.8021834133
128,Salary,6120.06 - International Payroll Taxes,50082.0701791643,50582.890880956,48053.7463369082,48534.2838002773,51446.3408282939,55562.0480945574,55006.4276136118,53906.2990613396,50132.8581270458,46122.2294768822,41971.2288239628,39452.955094525,42609.191502087,40904.8238420035,43359.1132725237,46827.8423343256,48700.9560276986,51136.0038290836,49601.9237142111,50097.9429513532,48595.0046628126,49080.9547094407,52025.8119920072,56187.8769513677,51130.9680257446,54710.1357875468,58539.845292675,56783.6499338948,55080.1404358779,52326.133414084,50756.3494116615,47203.4049528452,49563.5752004875,53528.6612165265,52993.3746043612,51403.5733662304,54487.7877682042,53942.9098905221,52864.0516927117,57621.8163450558,57621.8163450558,54740.725527803,51456.2819961348,48883.4678963281,49372.3025752913,50853.4716525501,55430.2841012796,52658.7698962156
129,Salary,6120.07 - FUTA,7997.33,8077.3033,7673.438135,7750.17251635,8215.182867331,8872.39749671748,8783.6735217503,8608.0000513153,8005.44004772323,7365.00484390537,6702.15440795389,6300.02514347665,6804.02715495479,6531.86606875659,6923.77803288199,7477.68027551255,7776.78748653305,8165.6268608597,7920.65805503391,7999.86463558425,7759.86869651672,7837.46738348189,8307.7154264908,8972.33266061007,8164.82272115516,8736.36031163602,9347.90553345055,9067.46836744703,8795.44431642362,8355.67210060244,8105.00193758436,7537.65180195346,7914.53439205113,8547.69714341522,8462.22017198107,8208.35356682164,8700.85478083094,8613.84623302263,8441.56930836217,9201.31054611477,9201.31054611477,8741.24501880903,8216.77031768049,7805.93180179647,7883.99111981443,8120.51085340886,8851.35683021566,8408.78898870488
130,Salary,6125.01 - Medical Insurance,316552.030904411,319717.551213456,303731.673652783,306768.990389311,325175.129812669,351189.140197683,347677.248795706,340723.703819792,316873.044552406,291523.200988214,265286.112899275,249368.946125318,269318.461815344,258545.72334273,274058.466743294,295983.144082757,307822.469846067,323213.593338371,313517.18553822,316652.357393602,307152.786671794,310224.314538512,328837.773410822,355144.795283688,323181.763708156,345804.487167727,370010.801269468,358910.477231384,348143.162914443,330736.00476872,320813.924625659,298356.949901863,313274.797396956,338336.781188712,334953.413376825,324904.81097552,344399.099634052,340955.108637711,334136.006464957,364208.247046803,364208.247046803,345997.834694463,325237.964612795,308976.066382155,312065.827045977,321427.801857356,350356.304024518,332838.488823292
131,Salary,6125.02 - Dental Insurance,904.47465079973,913.519397307727,867.843427442341,876.521861716764,929.11317341977,1003.44222729335,993.407805020418,973.53964892001,905.391873495609,832.96052361596,757.994076490524,712.514431901093,769.51558645318,738.734962995053,783.059060774756,845.703785636736,879.531937062206,923.508533915316,895.803277897857,904.761310676835,877.61847135653,886.394656070096,939.578335434301,1014.74460226905,923.417588064831,988.056819229369,1057.22079657543,1025.50417267816,994.739047497818,945.002095122927,916.652032269239,852.486390010392,895.110709510912,966.719566271785,957.052370609067,928.340799490795,984.041247460243,974.20083498564,954.716818285928,1040.64133193166,1040.64133193166,988.609265335078,929.292709414973,882.828073944225,891.656354683667,918.406045324177,1001.06258940335,951.009459933185
132,Salary,6125.03 - Vision Insurance,202.15,204.1715,193.962925,195.90255425,207.656707505,224.2692441054,222.026551664346,217.586020631059,202.354999186885,186.166599251934,169.41160531926,159.246909000104,171.986661720113,165.107195251308,175.013626966387,189.014717123698,196.575305808646,206.404071099078,200.211948966106,202.214068455767,196.147646402094,198.109122866115,209.995670238081,226.795323857128,206.383744709987,220.830606839686,236.288749318464,229.20008683891,222.324084233742,211.207880022055,204.871643621394,190.530628567896,200.057159996291,216.061732795994,213.901115468034,207.484082003993,219.933126924233,217.73379565499,213.379119741891,232.583240518661,232.583240518661,220.954078492728,207.696833783164,197.311992094006,199.285112014946,205.263665375394,223.73739525918,212.550525496221
133,Salary,6125.04 - Basic Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Salary,6125.07 - LT Disability,371.059847554605,374.770446030152,356.031923728644,359.59224296593,381.167777543886,411.661199747397,407.544587749923,399.393695994925,371.43613727528,341.721246293257,310.966334126864,292.308354079252,315.693022405593,303.065301509369,321.249219599931,346.949157167926,360.827123454643,378.868479627375,367.502425238554,371.177449490939,360.042126006211,363.642547266273,385.461100102249,416.297988110429,378.831169180491,405.349351023125,433.723805594744,420.712091426901,408.090728684094,387.68619224989,376.055606482393,349.731714028625,367.218299730057,396.595763708461,392.629806071377,380.850911889235,403.701966602589,399.664946936564,391.671647997832,426.922096317637,426.922096317637,405.575991501755,381.24143201165,362.179360411068,365.801154015178,376.775188635634,410.684955612841,390.150707832199
135,Salary,6126.01 - Employee Allowance: Housing,26819.67,27087.8667,25733.473365,25990.80809865,27550.256584569,29754.2771113345,29456.7343402212,28867.5996534168,26846.8676776776,24699.1182634634,22476.1976197517,21127.6257625666,22817.8358235719,21905.122390629,23219.4297340668,25076.9841127921,26080.0634773038,27384.066651169,26562.5446516339,26828.1700981502,26023.3249952057,26283.5582451578,27860.5717398673,30089.4174790566,27381.3699059415,29298.0657993574,31348.9304053125,30408.4624931531,29496.2086183585,28021.3981874406,27180.7562418174,25278.1033048901,26542.0084701347,28665.3691477454,28378.715456268,27527.3539925799,29178.9952321347,28887.2052798134,28309.4611742171,30857.3126798967,30857.3126798967,29314.4470459018,27555.5802231477,26177.8012119903,26439.5792241102,27232.7666008335,29683.7155949086,28199.5298151631
136,Salary,6126.02 - Employee Allowance: Transportation,4935.91,4985.2691,4736.005645,4783.36570145,5070.367643537,5475.99705501996,5421.23708446976,5312.81234278036,4940.91547878574,4545.64224048288,4136.53443883942,3888.34237250906,4199.40976230978,4031.43337181739,4273.31937412643,4615.18492405655,4799.79232101881,5039.78193706975,4888.58847895766,4937.47436374723,4789.35013283482,4837.24363416317,5127.47825221296,5537.67651238999,5039.28562627489,5392.03562011413,5769.47811352212,5596.39377011646,5428.50195701297,5157.07685916232,5002.36455338745,4652.19903465033,4884.80898638284,5275.59370529347,5222.83776824054,5066.15263519332,5370.12179330492,5316.42057537187,5210.09216386443,5679.00045861223,5679.00045861223,5395.05043568162,5071.34740954072,4817.78003906369,4865.95783945433,5011.93657463795,5463.01086635537,5189.8603230376
137,Salary,6126.04 - Employee Allowance: Medical Expense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Salary,6126.03 - Employee Allowance: General,5890.35737421352,5949.26094795565,5651.79790055787,5708.31587956345,6050.81483233726,6534.88001892424,6469.53121873499,6340.14059436029,5896.33075275507,5424.62429253467,4936.40810620655,4640.22361983416,5011.44150942089,4810.98384904405,5099.6428799867,5507.61431038563,5727.91888280106,6014.31482694111,5833.88538213288,5892.22423595421,5715.45750887558,5772.61208396434,6118.9688090022,6608.48631372237,6013.72254548736,6434.68312367147,6885.11094232848,6678.55761405862,6478.20088563686,6154.29084135502,5969.66211611437,5551.78576798636,5829.37505638568,6295.72506089654,6232.76781028757,6045.78477597894,6408.53186253768,6344.4465439123,6217.55761303406,6777.13779820712,6777.13779820712,6438.28090829677,6051.98405379896,5749.38485110901,5806.8786996201,5981.0850606087,6519.38271606349,6193.41358026031
139,Salary,6130 - 401(K),64032.6091142544,64672.9352053969,61439.2884451271,62053.6813295783,65776.902209353,71039.0543861013,70328.6638422403,68922.0905653955,64097.5442258178,58969.7406877524,53662.4640258546,50442.7161843034,54478.1334790476,52299.0081398857,55436.9486282789,59871.9045185412,62266.7806992828,65380.119734247,63418.7161422196,64052.9033036418,62131.3162045325,62752.6293665778,66517.7871285725,71839.2100988583,65373.6811899611,69949.8388732583,74846.3275943864,72600.9377665548,70422.9096335582,66901.7641518803,64894.7112273239,60352.0814414112,63369.6855134818,68439.2603545603,67754.8677510147,65722.2217184843,69665.5550215933,68968.8994713774,67589.5214819498,73672.5784153253,73672.5784153253,69988.9494945591,65789.6125248855,62500.1318986412,63125.1332176276,65018.8872141565,70870.5870634306,67327.057710259
140,Salary,6135 - Stock Compensation Expense,397331.73,401305.0473,381239.794935,385052.19288435,408155.324457411,440807.750414004,436399.672909864,427671.679451667,397734.66189005,365915.888938846,332983.45893435,313004.451398289,338044.807510152,324523.015209746,343994.396122331,371513.947812117,386374.505724602,405693.231010832,393522.434080507,397457.658421312,385533.928668673,389389.267955359,412752.624032681,445772.833955295,405653.278899319,434049.008422271,464432.43901183,450499.465841475,436984.481866231,415135.257772919,402681.200039732,374493.516036951,393218.191838798,424675.647185902,420428.890714043,407816.023992622,432284.985432179,427962.135577857,419402.8928663,457149.153224267,457149.153224267,434291.695563054,408234.19382927,387822.484137807,391700.708979185,403451.730248561,439762.385970931,417774.266672384
141,Salary,6140 - Worker's Compensation Insurance,2370.63,2394.3363,2274.619485,2297.36567985,2435.207620641,2630.02423029228,2603.72398798936,2551.64950822957,2373.0340426535,2183.19131924122,1986.70410050951,1867.50185447894,2016.90200283725,1936.22592272376,2052.39947808719,2216.59143633417,2305.25509378753,2420.51784847691,2347.9023130226,2371.38133615283,2300.23989606824,2323.24229502893,2462.63683273066,2659.64777934911,2420.27947920769,2589.69904275223,2770.97797574489,2687.84863647254,2607.21317737837,2476.85251850945,2402.54694295416,2234.36865694737,2346.08708979474,2533.77405697832,2508.43631640854,2433.18322691628,2579.17422053126,2553.38247832595,2502.31482875943,2727.52316334778,2727.52316334778,2591.14700518039,2435.67818486956,2313.89427562609,2337.03321838235,2407.14421493382,2623.78719427786,2492.59783456397
142,Salary,6198 - Payroll Late Fees/Penalties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Salary,6199 - Payroll Credits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Professional Services,6200 - Professional Fees: Audit,112727.996084036,113855.276044877,108162.512242633,109244.137365059,115798.785606963,125062.68845552,123812.061570964,121335.820339545,112842.312915777,103814.927882515,94471.5843730885,88803.2893107032,95907.5524555594,92071.250357337,97595.5253787772,105403.167409079,109619.294105443,115100.258810715,111647.251046393,112763.723556857,109380.811850151,110474.619968653,117103.097166772,126471.344940114,115088.923895504,123145.148568189,131765.308967962,127812.349698923,123977.979207956,117779.080247558,114245.707840131,106248.508291322,111560.933705888,120485.808402359,119280.950318335,115702.521808785,122644.673117313,121418.226386139,118989.861858417,129698.949425674,129698.949425674,123214.00195439,115821.161837127,110030.103745271,111130.404782723,114464.316926205,124766.105449563,118527.800177085
145,Professional Services,6201 - Professional Fees: Accounting,88724.2005636821,89611.4425693189,85130.870440853,85982.1791452615,91141.1098939772,98432.3986854954,97448.0746986404,95499.1132046676,88814.1752803409,81709.0412579136,74355.2275447014,69893.9138920193,75485.4270033809,72466.0099232456,76813.9705186404,82959.0881601316,86277.4516865368,90591.3242708637,87873.5845427378,88752.3203881652,86089.7507765202,86950.6482842854,92167.6871813425,99541.1021558499,90582.4029618234,96923.1711691511,103707.793150992,100596.559356462,97578.662575768,92699.7294469796,89918.7375635702,83624.4259341203,87805.6472308263,94830.0990092925,93881.7980191995,91065.3440786236,96529.264723341,95563.9720761076,93652.6926345854,102081.434971698,102081.434971698,96977.3632231132,91158.7214297264,86600.7853582401,87466.7932118225,90090.7970081772,98198.9687389131,93289.0203019675
